%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.UTM_easting,field.UTM_northing,field.Zone,field.Letter
1706833130301279405,1782,1130000000000,GPS1_Frame,42.30676333333334,-71.12087166666667,20.3,325196.77074377856,4686014.907421119,19,T
1706833131302580594,1783,1131000000000,GPS1_Frame,42.30677166666666,-71.12086,20.4,325197.7554239512,4686015.808801669,19,T
1706833132301837421,1784,1132000000000,GPS1_Frame,42.306779999999996,-71.12085,20.4,325198.6027304743,4686016.713606629,19,T
1706833133301325773,1785,1133000000000,GPS1_Frame,42.30678833333333,-71.12084,20.4,325199.450036785,4686017.618411686,19,T
1706833134303300717,1786,1134000000000,GPS1_Frame,42.30679833333333,-71.12083,20.4,325200.3019560457,4686018.708286978,19,T
1706833135302877856,1787,1135000000000,GPS1_Frame,42.306805000000004,-71.12081833333333,20.5,325201.2820221046,4686019.424597865,19,T
1706833136300905132,1788,1136000000000,GPS1_Frame,42.30681333333334,-71.12080833333333,20.3,325202.12932775135,4686020.32940323,19,T
1706833137301775528,1789,1137000000000,GPS1_Frame,42.30682166666667,-71.12079833333334,20.2,325202.97663318354,4686021.234208692,19,T
1706833138302897715,1790,1138000000000,GPS1_Frame,42.306830000000005,-71.12078666666666,20.2,325203.9613116904,4686022.135590071,19,T
1706833139302982627,1791,1139000000000,GPS1_Frame,42.30683666666667,-71.12077666666667,20.2,325204.8040036233,4686022.855325606,19,T
1706833140303328899,1792,1140000000000,GPS1_Frame,42.30684333333333,-71.12076499999999,20.2,325205.784068646,4686023.571637093,19,T
1706833141303410818,1793,1141000000000,GPS1_Frame,42.306850000000004,-71.12075333333334,20.2,325206.7641334629,4686024.287948711,19,T
1706833142302546203,1794,1142000000000,GPS1_Frame,42.30685666666667,-71.12074333333334,20.2,325207.60682484973,4686025.007684569,19,T
1706833143303743794,1795,1143000000000,GPS1_Frame,42.30686333333333,-71.12073333333333,20.1,325208.44951606623,4686025.727420523,19,T
1706833144300879678,1796,1144000000000,GPS1_Frame,42.306869999999996,-71.120725,20.1,325209.15483390883,4686026.450580648,19,T
1706833145300404173,1797,1145000000000,GPS1_Frame,42.30687833333333,-71.120715,20.1,325210.0021377145,4686027.355386919,19,T
1706833146304434722,1798,1146000000000,GPS1_Frame,42.306884999999994,-71.120705,20.1,325210.8448284074,4686028.075123147,19,T
1706833147303156898,1799,1147000000000,GPS1_Frame,42.30689166666666,-71.120695,20.0,325211.687518928,4686028.794859469,19,T
1706833148301430768,1800,1148000000000,GPS1_Frame,42.30689833333333,-71.12068500000001,20.0,325212.53020927426,4686029.514595892,19,T
1706833149301849037,1801,1149000000000,GPS1_Frame,42.30690666666666,-71.12067666666667,20.1,325213.24013916566,4686030.42282655,19,T
1706833150319351484,1802,1150000000000,GPS1_Frame,42.30691333333333,-71.12066666666666,20.2,325214.0828291627,4686031.142563148,19,T
1706833151302529113,1803,1151000000000,GPS1_Frame,42.30692166666666,-71.12065833333332,20.3,325214.79275869706,4686032.050793952,19,T
1706833152302699953,1804,1152000000000,GPS1_Frame,42.306928333333325,-71.12064666666667,20.3,325215.77282141254,4686032.767106776,19,T
1706833153301988961,1805,1153000000000,GPS1_Frame,42.30693666666666,-71.12063833333333,20.3,325216.4827505738,4686033.675337742,19,T
1706833154303101789,1806,1154000000000,GPS1_Frame,42.306945,-71.12062833333333,20.3,325217.3300525903,4686034.580144853,19,T
1706833155302592062,1807,1155000000000,GPS1_Frame,42.30695166666666,-71.12061833333334,20.3,325218.17274167464,4686035.299881921,19,T
1706833156300152858,1808,1156000000000,GPS1_Frame,42.30695833333333,-71.12060833333334,20.3,325219.01543058676,4686036.019619085,19,T
1706833157300028134,1809,1157000000000,GPS1_Frame,42.306965000000005,-71.12059666666667,20.4,325219.99549232016,4686036.735932474,19,T
1706833158301644891,1810,1158000000000,GPS1_Frame,42.30697166666667,-71.12058666666667,20.4,325220.83818087506,4686037.455669846,19,T
1706833159301422966,1811,1159000000000,GPS1_Frame,42.30698,-71.12057499999999,20.5,325221.82285484753,4686038.35705362,19,T
1706833160300235679,1812,1160000000000,GPS1_Frame,42.306986666666674,-71.120565,20.5,325222.66554302,4686039.076791203,19,T
1706833161300633053,1813,1161000000000,GPS1_Frame,42.30699500000001,-71.120555,20.6,325223.51284360327,4686039.9815990245,19,T
1706833162301000742,1814,1162000000000,GPS1_Frame,42.30700166666667,-71.12054499999999,20.6,325224.35553140985,4686040.701336801,19,T
1706833163302251941,1815,1163000000000,GPS1_Frame,42.307008333333336,-71.12053333333333,20.5,325225.3355919428,4686041.417650903,19,T
1706833164302676192,1816,1164000000000,GPS1_Frame,42.307015,-71.12052333333332,20.3,325226.1782793922,4686042.137388892,19,T
1706833165301694454,1817,1165000000000,GPS1_Frame,42.307021666666664,-71.12051333333334,20.2,325227.02096666716,4686042.857126975,19,T
1706833166302239743,1818,1166000000000,GPS1_Frame,42.307030000000005,-71.12050333333333,20.2,325227.8682662459,4686043.7619352965,19,T
1706833167304688375,1819,1167000000000,GPS1_Frame,42.30703666666667,-71.12049166666667,20.1,325228.8483259917,4686044.478249869,19,T
1706833168301627647,1820,1168000000000,GPS1_Frame,42.30704333333333,-71.12048,20.1,325229.8283855339,4686045.1945645735,19,T
1706833169300890391,1821,1169000000000,GPS1_Frame,42.307051666666666,-71.12046833333333,20.0,325230.8130572763,4686046.09594955,19,T
1706833170308002596,1822,1170000000000,GPS1_Frame,42.30705833333333,-71.12045499999999,20.1,325231.9304891798,4686046.808840873,19,T
1706833171302389432,1823,1171000000000,GPS1_Frame,42.307066666666664,-71.12044333333333,20.1,325232.9151604265,4686047.710226132,19,T
1706833172299939410,1824,1172000000000,GPS1_Frame,42.30707333333333,-71.12043166666668,20.1,325233.8952191004,4686048.426541383,19,T
1706833173333960081,1825,1173000000000,GPS1_Frame,42.30708,-71.12042,20.1,325234.8752775728,4686049.142856766,19,T
1706833174302583332,1826,1174000000000,GPS1_Frame,42.30708833333333,-71.12040833333334,20.0,325235.8599481158,4686050.04424242,19,T
1706833175302104035,1827,1175000000000,GPS1_Frame,42.307095,-71.12039666666666,20.1,325236.8400061602,4686050.760558066,19,T
1706833176301958874,1828,1176000000000,GPS1_Frame,42.30710333333333,-71.12038666666668,20.1,325237.6873035353,4686051.665367516,19,T
1706833177299829068,1829,1177000000000,GPS1_Frame,42.307111666666664,-71.120375,20.1,325238.67197336815,4686052.566753548,19,T
1706833178301143008,1830,1178000000000,GPS1_Frame,42.307120000000005,-71.12036333333334,20.1,325239.6566429501,4686053.468139712,19,T
1706833179301744081,1831,1179000000000,GPS1_Frame,42.30712666666667,-71.12035166666666,20.2,325240.63670012855,4686054.184455865,19,T
1706833180300118088,1832,1180000000000,GPS1_Frame,42.307135,-71.12034166666668,20.2,325241.4839966118,4686055.089265753,19,T
1706833181300635574,1833,1181000000000,GPS1_Frame,42.307141666666666,-71.12033,20.2,325242.464053377,4686055.80558215,19,T
1706833182303469561,1834,1182000000000,GPS1_Frame,42.30714833333333,-71.12031999999999,20.2,325243.30673734855,4686056.525322106,19,T
1706833183302821282,1835,1183000000000,GPS1_Frame,42.307156666666664,-71.12031,20.2,325244.154033212,4686057.430132299,19,T
1706833184302020840,1836,1184000000000,GPS1_Frame,42.307165000000005,-71.1203,20.3,325245.00132886297,4686058.33494259,19,T
1706833185299890390,1837,1185000000000,GPS1_Frame,42.30717166666667,-71.12028833333333,20.3,325245.98138481623,4686059.05125946,19,T
1706833186301903486,1838,1186000000000,GPS1_Frame,42.30718,-71.12027666666667,20.3,325246.96605256165,4686059.952646602,19,T
1706833187301641829,1839,1187000000000,GPS1_Frame,42.30718666666667,-71.120265,20.4,325247.94610808487,4686060.668963734,19,T
1706833188300611672,1840,1188000000000,GPS1_Frame,42.30719333333333,-71.12025333333332,20.5,325248.92616341077,4686061.3852809975,19,T
1706833189301104093,1841,1189000000000,GPS1_Frame,42.307199999999995,-71.12024333333333,20.6,325249.76884605404,4686062.105021696,19,T
1706833190301986200,1842,1190000000000,GPS1_Frame,42.30720833333333,-71.12023333333333,20.6,325250.61614042905,4686063.009832633,19,T
1706833191301646746,1843,1191000000000,GPS1_Frame,42.30721666666667,-71.12022333333333,20.6,325251.4634345874,4686063.914643667,19,T
1706833192300697459,1844,1192000000000,GPS1_Frame,42.30722333333333,-71.12021333333334,20.7,325252.30611667136,4686064.634384654,19,T
1706833193301180255,1845,1193000000000,GPS1_Frame,42.30723166666667,-71.120205,20.7,325253.0160380162,4686065.542619122,19,T
1706833194302262329,1846,1194000000000,GPS1_Frame,42.30724,-71.120195,20.8,325253.8633315702,4686066.447430432,19,T
1706833195302369492,1847,1195000000000,GPS1_Frame,42.307246666666664,-71.120185,20.9,325254.70601310936,4686067.167171695,19,T
1706833196300713471,1848,1196000000000,GPS1_Frame,42.307255000000005,-71.120175,20.9,325255.5533062553,4686068.071983197,19,T
1706833197300139851,1849,1197000000000,GPS1_Frame,42.30726333333334,-71.12016666666666,20.9,325256.2632268505,4686068.9802179765,19,T
1706833198301274900,1850,1198000000000,GPS1_Frame,42.30727,-71.12015833333334,20.8,325256.9685355213,4686069.703382678,19,T
1706833199303333259,1851,1199000000000,GPS1_Frame,42.307278333333336,-71.12015,20.8,325257.6784557756,4686070.611617593,19,T
1706833200300904570,1852,1200000000000,GPS1_Frame,42.307285,-71.12014,20.8,325258.52113643347,4686071.331359291,19,T
1706833201318326829,1853,1201000000000,GPS1_Frame,42.307293333333334,-71.12013166666667,20.8,325259.2310563329,4686072.239594352,19,T
1706833202301500748,1854,1202000000000,GPS1_Frame,42.307300000000005,-71.12012166666666,20.8,325260.0737366396,4686072.9593362305,19,T
1706833203302252269,1855,1203000000000,GPS1_Frame,42.30730666666667,-71.12011166666666,20.8,325260.9164167738,4686073.679078204,19,T
