%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter,field.hdop,field.gngga_read,field.fix_quality
1708068477838178728,105,1708102332000000000,GPS1_Frame,42.338239275,-71.08650708833333,23.284,328114.9726655055,4689440.030076105,19,T,0.8,,5
1708068479097533022,106,1708102333000000000,GPS1_Frame,42.338239215,-71.086507065,23.275,328114.9744242874,4689440.023366394,19,T,0.8,,5
1708068480366341173,107,1708102334000000000,GPS1_Frame,42.33823917,-71.08650705333334,23.263,328114.9752628066,4689440.018345904,19,T,0.8,,5
1708068481615069628,108,1708102335000000000,GPS1_Frame,42.33823912,-71.086507085,23.262,328114.97251778544,4689440.012857796,19,T,0.8,,5
1708068482877176665,109,1708102336000000000,GPS1_Frame,42.338239103333336,-71.08650705666666,23.259,328114.9748065508,4689440.010949817,19,T,0.8,,5
1708068484137879253,110,1708102337000000000,GPS1_Frame,42.33823903166667,-71.08650705,23.258,328114.9751604984,4689440.002978303,19,T,0.8,,5
1708068485394148548,111,1708102338000000000,GPS1_Frame,42.338238993333334,-71.08650706,23.253,328114.97423222405,4689439.998741892,19,T,0.8,,5
1708068486664870878,112,1708102339000000000,GPS1_Frame,42.33823899666667,-71.08650709,23.247,328114.971769823,4689439.999172677,19,T,0.8,,5
1708068487922856740,113,1708102340000000000,GPS1_Frame,42.33823897833334,-71.086507105,23.243,328114.9704841282,4689439.997167224,19,T,0.8,,5
1708068489186840995,114,1708102341000000000,GPS1_Frame,42.338238958333335,-71.08650715333333,23.246,328114.96644780046,4689439.99504408,19,T,0.8,,5
1708068490461678476,115,1708102342000000000,GPS1_Frame,42.338238956666665,-71.08650721666666,23.248,328114.96122568613,4689439.994987035,19,T,0.8,,5
1708068491712675930,116,1708102343000000000,GPS1_Frame,42.33823895,-71.086507225,23.253,328114.96052099846,4689439.994263599,19,T,0.8,,5
1708068492972447533,117,1708102344000000000,GPS1_Frame,42.33823893,-71.08650722333333,23.254,328114.9606038084,4689439.992039383,19,T,0.8,,5
1708068494227710457,118,1708102345000000000,GPS1_Frame,42.3382389,-71.08650718833333,23.255,328114.9634054629,4689439.98863736,19,T,0.8,,5
1708068495509720317,119,1708102346000000000,GPS1_Frame,42.338238868333335,-71.08650714833334,23.252,328114.96661448886,4689439.985040158,19,T,0.8,,5
1708068496772223076,120,1708102347000000000,GPS1_Frame,42.33823885333333,-71.086507165,23.249,328114.96520057437,4689439.983408213,19,T,0.8,,5
1708068498028105235,121,1708102348000000000,GPS1_Frame,42.33823884833333,-71.08650717666667,23.242,328114.9642258195,4689439.982876585,19,T,0.8,,5
1708068499288636848,122,1708102349000000000,GPS1_Frame,42.338238885,-71.08650724,23.238,328114.95910815045,4689439.987076166,19,T,0.8,,5
1708068500580243232,123,1708102350000000000,GPS1_Frame,42.338238948333334,-71.08650729666667,23.235,328114.9546123591,4689439.994223402,19,T,0.8,,5
1708068501837010781,124,1708102351000000000,GPS1_Frame,42.33823896,-71.08650732333334,23.23,328114.95244727447,4689439.995572801,19,T,0.8,,5
1708068503097673221,125,1708102352000000000,GPS1_Frame,42.33823899,-71.08650732833334,23.226,328114.95211710123,4689439.99891418,19,T,0.8,,5
1708068504355328222,126,1708102353000000000,GPS1_Frame,42.33823900833333,-71.08650733166667,23.223,328114.9518924459,4689440.0009566955,19,T,0.8,,5
1708068505627680452,127,1708102354000000000,GPS1_Frame,42.338239013333336,-71.08650738,23.219,328114.94792423607,4689440.001609612,19,T,0.8,,5
1708068506925491839,128,1708102355000000000,GPS1_Frame,42.33823903166667,-71.08650742166667,23.215,328114.94454157434,4689440.003729617,19,T,0.8,,5
1708068508187685376,129,1708102356000000000,GPS1_Frame,42.338239083333335,-71.08650749166667,23.21,328114.9389155593,4689440.009608311,19,T,0.8,,5
1708068509478135032,130,1708102357000000000,GPS1_Frame,42.33823912166667,-71.086507555,23.207,328114.93380243145,4689440.013992961,19,T,0.8,,5
1708068511069883535,131,1708102358000000000,GPS1_Frame,42.338239145,-71.08650761666667,23.209,328114.9287857371,4689440.016708608,19,T,0.8,,5
1708068512346077948,132,1708102359000000000,GPS1_Frame,42.33823915166667,-71.08650766166667,23.211,328114.9250966767,4689440.017539857,19,T,0.8,,5
1708068513588938153,133,1708102360000000000,GPS1_Frame,42.338239195,-71.08650771666667,23.211,328114.92068369745,4689440.022462873,19,T,0.8,,5
1708068514855694101,134,1708102361000000000,GPS1_Frame,42.33823917833333,-71.08650774833333,23.212,328114.91802949796,4689440.020676182,19,T,0.8,,5
1708068516139938705,135,1708102362000000000,GPS1_Frame,42.33823920166667,-71.08650777,23.212,328114.9163081162,4689440.023310969,19,T,0.8,,5
1708068517372015503,136,1708102363000000000,GPS1_Frame,42.33823923333333,-71.08650777166666,23.209,328114.9162570946,4689440.026830678,19,T,0.8,,5
1708068518646722898,137,1708102364000000000,GPS1_Frame,42.338239205,-71.08650773,23.206,328114.9196125091,4689440.02360025,19,T,0.8,,5
1708068519905240717,138,1708102365000000000,GPS1_Frame,42.338239181666665,-71.086507705,23.199,328114.92160850135,4689440.020958724,19,T,0.8,,5
1708068521169429949,139,1708102366000000000,GPS1_Frame,42.338239146666666,-71.08650767,23.196,328114.9243965323,4689440.017001491,19,T,0.8,,5
1708068522424463278,140,1708102367000000000,GPS1_Frame,42.33823914,-71.08650765833333,23.192,328114.9253395009,4689440.016237623,19,T,0.8,,5
1708068523693706901,141,1708102368000000000,GPS1_Frame,42.33823913,-71.08650763833333,23.184,328114.926959908,4689440.015086769,19,T,0.8,,5
1708068524946557137,142,1708102369000000000,GPS1_Frame,42.33823907666667,-71.08650758833333,23.18,328114.93093372765,4689440.009063436,19,T,0.8,,5
1708068526207881241,143,1708102370000000000,GPS1_Frame,42.33823903166667,-71.08650758,23.176,328114.93149763637,4689440.004049684,19,T,0.8,,5
1708068527462937024,144,1708102371000000000,GPS1_Frame,42.33823901666667,-71.08650758166667,23.177,328114.9313194615,4689440.002387417,19,T,0.8,,5
